id,category,duration,Type d'objectif,goal,status,original_start_date,original_end_date_raw,start_date,original_end_date,end_date
289317,food-and-agriculture,60.0,amount,3000.0,successful,2023-07-05T09:38:32,2023-09-03T21:59:59,2023-07-05 09:38:32+00:00,2023-09-03 21:59:59+00:00,2023-09-03 21:59:59+00:00
289323,film-and-video,60.0,amount,2000.0,successful,2023-07-21T16:30:10,2023-09-19T21:59:59,2023-07-21 16:30:10+00:00,2023-09-19 21:59:59+00:00,2023-09-19 21:59:59+00:00
289326,film-and-video,60.0,amount,800.0,successful,2023-08-22T09:27:59,2023-10-21T21:59:59,2023-08-22 09:27:59+00:00,2023-10-21 21:59:59+00:00,2023-10-21 21:59:59+00:00
289333,film-and-video,20.0,amount,5500.0,failed,2023-07-05T15:20:36,2023-07-25T21:59:59,2023-07-05 15:20:36+00:00,2023-07-25 21:59:59+00:00,2023-07-25 21:59:59+00:00
289361,web-and-tech,30.0,amount,9000.0,failed,2023-07-19T13:38:13,2023-08-18T21:59:59,2023-07-19 13:38:13+00:00,2023-08-18 21:59:59+00:00,2023-08-18 21:59:59+00:00
289378,music,15.0,amount,550.0,successful,2023-07-22T19:15:38,2023-08-06T21:59:59,2023-07-22 19:15:38+00:00,2023-08-06 21:59:59+00:00,2023-08-06 21:59:59+00:00
289439,craft,60.0,amount,2000.0,failed,2023-07-12T14:35:03,2023-09-10T21:59:59,2023-07-12 14:35:03+00:00,2023-09-10 21:59:59+00:00,2023-09-10 21:59:59+00:00
289440,web-and-tech,21.0,amount,1000.0,successful,2023-07-30T07:45:08,2023-08-20T21:59:59,2023-07-30 07:45:08+00:00,2023-08-20 21:59:59+00:00,2023-08-20 21:59:59+00:00
289447,adventure-and-sport,10.0,amount,830.0,successful,2023-07-11T01:44:14,2023-07-21T21:59:59,2023-07-11 01:44:14+00:00,2023-07-21 21:59:59+00:00,2023-07-21 21:59:59+00:00
289474,games,45.0,amount,1000.0,successful,2023-07-15T12:20:04,2023-08-29T21:59:59,2023-07-15 12:20:04+00:00,2023-08-29 21:59:59+00:00,2023-08-29 21:59:59+00:00
289524,cityzenship-and-solidarity,50.0,amount,2000.0,successful,2023-08-17T10:34:48,2023-10-06T21:59:59,2023-08-17 10:34:48+00:00,2023-10-06 21:59:59+00:00,2023-10-06 21:59:59+00:00
289625,adventure-and-sport,35.0,amount,15000.0,failed,2023-07-12T09:04:36,2023-08-16T21:59:59,2023-07-12 09:04:36+00:00,2023-08-16 21:59:59+00:00,2023-08-16 21:59:59+00:00
289641,cartoon,35.0,amount,2000.0,failed,2023-07-11T14:07:04,2023-08-15T21:59:59,2023-07-11 14:07:04+00:00,2023-08-15 21:59:59+00:00,2023-08-15 21:59:59+00:00
289651,film-and-video,20.0,amount,1500.0,failed,2023-07-11T13:05:45,2023-07-31T21:59:59,2023-07-11 13:05:45+00:00,2023-07-31 21:59:59+00:00,2023-07-31 21:59:59+00:00
289652,film-and-video,48.0,amount,7000.0,failed,2023-07-10T15:11:58,2023-08-27T21:59:59,2023-07-10 15:11:58+00:00,2023-08-27 21:59:59+00:00,2023-08-27 21:59:59+00:00
289690,craft,35.0,amount,5000.0,failed,2023-07-18T13:54:59,2023-08-22T21:59:59,2023-07-18 13:54:59+00:00,2023-08-22 21:59:59+00:00,2023-08-22 21:59:59+00:00
289713,cityzenship-and-solidarity,14.0,amount,1000.0,failed,2023-07-13T08:22:44,2023-07-27T21:59:59,2023-07-13 08:22:44+00:00,2023-07-27 21:59:59+00:00,2023-07-27 21:59:59+00:00
289714,well-being-and-health,60.0,amount,4000.0,failed,2023-07-18T13:47:27,2023-09-16T21:59:59,2023-07-18 13:47:27+00:00,2023-09-16 21:59:59+00:00,2023-09-16 21:59:59+00:00
289737,cityzenship-and-solidarity,131.0,amount,5000.0,failed,2023-07-12T13:33:54,2023-11-20T22:59:59,2023-07-12 13:33:54+00:00,2023-11-20 22:59:59+00:00,2023-11-20 22:59:59+00:00
289765,art,60.0,amount,4000.0,failed,2023-07-13T12:01:51,2023-09-11T21:59:59,2023-07-13 12:01:51+00:00,2023-09-11 21:59:59+00:00,2023-09-11 21:59:59+00:00
289782,music,47.0,amount,6000.0,failed,2023-08-11T13:26:26,2023-09-27T21:59:59,2023-08-11 13:26:26+00:00,2023-09-27 21:59:59+00:00,2023-09-27 21:59:59+00:00
289825,journalism,35.0,amount,3000.0,successful,2023-07-23T20:42:44,2023-08-27T21:59:59,2023-07-23 20:42:44+00:00,2023-08-27 21:59:59+00:00,2023-08-27 21:59:59+00:00
289857,music,40.0,amount,6500.0,successful,2023-07-21T13:48:25,2023-08-30T21:59:59,2023-07-21 13:48:25+00:00,2023-08-30 21:59:59+00:00,2023-08-30 21:59:59+00:00
289862,film-and-video,30.0,amount,1000.0,successful,2023-08-04T10:23:10,2023-09-03T21:59:59,2023-08-04 10:23:10+00:00,2023-09-03 21:59:59+00:00,2023-09-03 21:59:59+00:00
289886,book-and-publishing,40.0,amount,150.0,successful,2023-07-28T13:47:00,2023-09-06T21:59:59,2023-07-28 13:47:00+00:00,2023-09-06 21:59:59+00:00,2023-09-06 21:59:59+00:00
289916,book-and-publishing,60.0,amount,4000.0,failed,2023-07-17T04:17:53,2023-09-15T21:59:59,2023-07-17 04:17:53+00:00,2023-09-15 21:59:59+00:00,2023-09-15 21:59:59+00:00
289927,live-performance,60.0,amount,5000.0,successful,2023-07-19T14:30:38,2023-09-17T21:59:59,2023-07-19 14:30:38+00:00,2023-09-17 21:59:59+00:00,2023-09-17 21:59:59+00:00
289928,film-and-video,60.0,amount,250.0,successful,2023-07-21T15:08:12,2023-09-19T21:59:59,2023-07-21 15:08:12+00:00,2023-09-19 21:59:59+00:00,2023-09-19 21:59:59+00:00
289948,art,27.0,amount,1500.0,failed,2023-08-04T08:16:44,2023-08-31T21:59:59,2023-08-04 08:16:44+00:00,2023-08-31 21:59:59+00:00,2023-08-31 21:59:59+00:00
289955,film-and-video,60.0,amount,1900.0,failed,2023-08-09T15:01:13,2023-10-08T21:59:59,2023-08-09 15:01:13+00:00,2023-10-08 21:59:59+00:00,2023-10-08 21:59:59+00:00
290089,craft,40.0,amount,8000.0,failed,2023-07-20T12:16:51,2023-08-29T21:59:59,2023-07-20 12:16:51+00:00,2023-08-29 21:59:59+00:00,2023-08-29 21:59:59+00:00
290107,cityzenship-and-solidarity,60.0,amount,15000.0,failed,2023-07-18T15:24:44,2023-09-16T21:59:59,2023-07-18 15:24:44+00:00,2023-09-16 21:59:59+00:00,2023-09-16 21:59:59+00:00
290135,live-performance,60.0,amount,3000.0,successful,2023-07-19T07:51:35,2023-09-17T21:59:59,2023-07-19 07:51:35+00:00,2023-09-17 21:59:59+00:00,2023-09-17 21:59:59+00:00
290145,book-and-publishing,40.0,amount,10000.0,failed,2023-07-20T11:32:01,2023-08-29T21:59:59,2023-07-20 11:32:01+00:00,2023-08-29 21:59:59+00:00,2023-08-29 21:59:59+00:00
290154,art,123.0,amount,8000.0,successful,2023-07-26T13:57:23,2023-11-26T22:59:59,2023-07-26 13:57:23+00:00,2023-11-26 22:59:59+00:00,2023-11-26 22:59:59+00:00
290166,adventure-and-sport,35.0,amount,2000.0,failed,2023-07-21T17:08:31,2023-08-25T21:59:59,2023-07-21 17:08:31+00:00,2023-08-25 21:59:59+00:00,2023-08-25 21:59:59+00:00
290176,well-being-and-health,35.0,amount,15000.0,failed,2023-07-21T13:42:42,2023-08-25T21:59:59,2023-07-21 13:42:42+00:00,2023-08-25 21:59:59+00:00,2023-08-25 21:59:59+00:00
290256,games,35.0,amount,6000.0,failed,2023-07-21T08:21:33,2023-08-25T21:59:59,2023-07-21 08:21:33+00:00,2023-08-25 21:59:59+00:00,2023-08-25 21:59:59+00:00
290342,cityzenship-and-solidarity,45.0,amount,3000.0,failed,2023-08-16T13:51:09,2023-09-30T21:59:59,2023-08-16 13:51:09+00:00,2023-09-30 21:59:59+00:00,2023-09-30 21:59:59+00:00
290414,music,60.0,amount,1500.0,successful,2023-07-30T13:29:56,2023-09-28T21:59:59,2023-07-30 13:29:56+00:00,2023-09-28 21:59:59+00:00,2023-09-28 21:59:59+00:00
290453,adventure-and-sport,60.0,amount,2500.0,failed,2023-07-27T21:07:57,2023-09-25T21:59:59,2023-07-27 21:07:57+00:00,2023-09-25 21:59:59+00:00,2023-09-25 21:59:59+00:00
290481,film-and-video,46.0,amount,3100.0,successful,2023-08-23T12:49:15,2023-10-08T21:59:59,2023-08-23 12:49:15+00:00,2023-10-08 21:59:59+00:00,2023-10-08 21:59:59+00:00
290642,adventure-and-sport,50.0,amount,30000.0,successful,2023-07-28T00:56:14,2023-09-16T21:59:59,2023-07-28 00:56:14+00:00,2023-09-16 21:59:59+00:00,2023-09-16 21:59:59+00:00
290814,design-and-innovation,34.0,amount,8000.0,failed,2023-08-04T13:41:43,2023-09-07T21:59:59,2023-08-04 13:41:43+00:00,2023-09-07 21:59:59+00:00,2023-09-07 21:59:59+00:00
290841,film-and-video,60.0,amount,1500.0,successful,2023-08-01T15:34:25,2023-09-30T21:59:59,2023-08-01 15:34:25+00:00,2023-09-30 21:59:59+00:00,2023-09-30 21:59:59+00:00
290846,web-and-tech,60.0,amount,18000.0,failed,2023-07-31T12:20:36,2023-09-29T21:59:59,2023-07-31 12:20:36+00:00,2023-09-29 21:59:59+00:00,2023-09-29 21:59:59+00:00
290994,food-and-agriculture,0.0,amount,10000.0,failed,2023-08-07T08:08:57,2023-08-07T21:59:59,2023-08-07 08:08:57+00:00,2023-08-07 21:59:59+00:00,2023-08-07 21:59:59+00:00
291013,well-being-and-health,35.0,amount,3200.0,failed,2023-08-08T06:58:09,2023-09-12T21:59:59,2023-08-08 06:58:09+00:00,2023-09-12 21:59:59+00:00,2023-09-12 21:59:59+00:00
291020,adventure-and-sport,30.0,amount,2000.0,successful,2023-08-03T09:07:13,2023-09-02T21:59:59,2023-08-03 09:07:13+00:00,2023-09-02 21:59:59+00:00,2023-09-02 21:59:59+00:00
291030,patrimony,91.0,amount,9900.0,successful,2023-08-10T18:30:51,2023-11-09T21:59:59,2023-08-10 18:30:51+00:00,2023-11-09 21:59:59+00:00,2023-11-09 21:59:59+00:00
291034,games,35.0,amount,3500.0,successful,2023-08-03T18:12:31,2023-09-07T21:59:59,2023-08-03 18:12:31+00:00,2023-09-07 21:59:59+00:00,2023-09-07 21:59:59+00:00
291082,cityzenship-and-solidarity,36.0,amount,5000.0,failed,2023-08-10T10:44:27,2023-09-15T21:59:59,2023-08-10 10:44:27+00:00,2023-09-15 21:59:59+00:00,2023-09-15 21:59:59+00:00
291106,food-and-agriculture,35.0,amount,10000.0,failed,2023-08-04T12:29:15,2023-09-08T21:59:59,2023-08-04 12:29:15+00:00,2023-09-08 21:59:59+00:00,2023-09-08 21:59:59+00:00
291120,music,40.0,amount,2000.0,successful,2023-08-18T14:43:44,2023-09-27T21:59:59,2023-08-18 14:43:44+00:00,2023-09-27 21:59:59+00:00,2023-09-27 21:59:59+00:00
291137,music,30.0,amount,4000.0,failed,2023-08-07T23:36:23,2023-09-07T21:59:59,2023-08-07 23:36:23+00:00,2023-09-07 21:59:59+00:00,2023-09-07 21:59:59+00:00
291152,craft,15.0,amount,4284.0,successful,2023-08-09T12:43:30,2023-08-24T21:59:59,2023-08-09 12:43:30+00:00,2023-08-24 21:59:59+00:00,2023-08-24 21:59:59+00:00
291154,film-and-video,35.0,amount,6000.0,failed,2023-08-18T14:04:44,2023-09-22T21:59:59,2023-08-18 14:04:44+00:00,2023-09-22 21:59:59+00:00,2023-09-22 21:59:59+00:00
291163,well-being-and-health,37.0,amount,3000.0,successful,2023-08-17T18:34:43,2023-09-23T21:59:59,2023-08-17 18:34:43+00:00,2023-09-23 21:59:59+00:00,2023-09-23 21:59:59+00:00
291183,art,40.0,amount,3900.0,failed,2023-08-13T08:59:37,2023-09-22T21:59:59,2023-08-13 08:59:37+00:00,2023-09-22 21:59:59+00:00,2023-09-22 21:59:59+00:00
291270,food-and-agriculture,60.0,amount,3000.0,failed,2023-08-09T20:50:35,2023-10-08T21:59:59,2023-08-09 20:50:35+00:00,2023-10-08 21:59:59+00:00,2023-10-08 21:59:59+00:00
291307,adventure-and-sport,35.0,amount,2024.0,failed,2023-08-09T13:26:54,2023-09-13T21:59:59,2023-08-09 13:26:54+00:00,2023-09-13 21:59:59+00:00,2023-09-13 21:59:59+00:00
291312,art,60.0,amount,2000.0,successful,2023-08-16T11:01:39,2023-10-15T21:59:59,2023-08-16 11:01:39+00:00,2023-10-15 21:59:59+00:00,2023-10-15 21:59:59+00:00
291323,music,30.0,amount,2500.0,successful,2023-08-11T06:27:52,2023-09-10T21:59:59,2023-08-11 06:27:52+00:00,2023-09-10 21:59:59+00:00,2023-09-10 21:59:59+00:00
291340,book-and-publishing,49.0,amount,3620.0,successful,2023-08-12T14:06:42,2023-09-30T21:59:59,2023-08-12 14:06:42+00:00,2023-09-30 21:59:59+00:00,2023-09-30 21:59:59+00:00
291347,food-and-agriculture,35.0,amount,10000.0,failed,2023-08-09T13:26:40,2023-09-13T21:59:59,2023-08-09 13:26:40+00:00,2023-09-13 21:59:59+00:00,2023-09-13 21:59:59+00:00
291392,food-and-agriculture,0.0,amount,10000.0,failed,2023-08-10T09:37:53,2023-08-10T21:59:59,2023-08-10 09:37:53+00:00,2023-08-10 21:59:59+00:00,2023-08-10 21:59:59+00:00
291459,food-and-agriculture,0.0,amount,10000.0,failed,2023-08-11T10:06:25,2023-08-11T21:59:59,2023-08-11 10:06:25+00:00,2023-08-11 21:59:59+00:00,2023-08-11 21:59:59+00:00
291509,music,60.0,amount,1000.0,failed,2023-08-14T08:02:31,2023-10-13T21:59:59,2023-08-14 08:02:31+00:00,2023-10-13 21:59:59+00:00,2023-10-13 21:59:59+00:00
291563,film-and-video,35.0,amount,5000.0,failed,2023-08-17T14:58:45,2023-09-21T21:59:59,2023-08-17 14:58:45+00:00,2023-09-21 21:59:59+00:00,2023-09-21 21:59:59+00:00
291597,well-being-and-health,35.0,amount,90.0,failed,2023-08-16T09:51:48,2023-09-20T21:59:59,2023-08-16 09:51:48+00:00,2023-09-20 21:59:59+00:00,2023-09-20 21:59:59+00:00
291747,adventure-and-sport,30.0,amount,7000.0,successful,2023-08-25T15:13:51,2023-09-24T21:59:59,2023-08-25 15:13:51+00:00,2023-09-24 21:59:59+00:00,2023-09-24 21:59:59+00:00
291864,food-and-agriculture,35.0,amount,10000.0,failed,2023-08-21T07:53:04,2023-09-25T21:59:59,2023-08-21 07:53:04+00:00,2023-09-25 21:59:59+00:00,2023-09-25 21:59:59+00:00
